,GEOID,POP,FULL_NAME,LAT,LON,DISTANCE_TO_TOP_RIGHT
631,4144,39153503600,Census Tract 5036  Summit County  Ohio,41.0533235,-81.4659917,1.7275295204604997
632,6528,39153502200,Census Tract 5022  Summit County  Ohio,41.0965811,-81.48979709999999,1.7280228367271906
633,1355,39035135106,Census Tract 1351.06  Cuyahoga County  Ohio,41.3024001,-81.59447440000001,1.7280349464705822
634,1814,39151712112,Census Tract 7121.12  Stark County  Ohio,40.8899917,-81.37265749999999,1.7302595571722286
635,1371,39035156101,Census Tract 1561.01  Cuyahoga County  Ohio,41.400055200000004,-81.6417453,1.7305132125084801
636,2980,39035110901,Census Tract 1109.01  Cuyahoga County  Ohio,41.4585058,-81.668451,1.7306085652250143
637,5732,39151712202,Census Tract 7122.02  Stark County  Ohio,40.8556649,-81.3523208,1.7319043386830417
638,6016,39151700200,Census Tract 7002  Stark County  Ohio,40.8264124,-81.3339433,1.7323348155152902
639,4699,39153507600,Census Tract 5076  Summit County  Ohio,41.117937100000006,-81.5035892,1.7325332899782224
640,3481,39153520301,Census Tract 5203.01  Summit County  Ohio,41.144192700000005,-81.517413,1.7325853518090053
641,2555,39153520201,Census Tract 5202.01  Summit County  Ohio,41.1277886,-81.5094119,1.7337162088268154
642,3355,39153502101,Census Tract 5021.01  Summit County  Ohio,41.1091489,-81.4999834,1.7345222471027695
643,2958,39035107701,Census Tract 1077.01  Cuyahoga County  Ohio,41.4966025,-81.68839820000001,1.7371719943968602
644,1120,39153502500,Census Tract 5025  Summit County  Ohio,41.0697756,-81.4811058,1.7387236107440311
645,5806,39151711122,Census Tract 7111.22  Stark County  Ohio,40.915017600000006,-81.394081,1.7405568632249948
646,4212,39035135104,Census Tract 1351.04  Cuyahoga County  Ohio,41.3333494,-81.6161306,1.7424049914931699
647,5761,39035156102,Census Tract 1561.02  Cuyahoga County  Ohio,41.3674696,-81.6327578,1.7437166297472273
648,1196,39035104200,Census Tract 1042  Cuyahoga County  Ohio,41.485263200000006,-81.687549,1.7465937878890057
649,2472,39035196100,Census Tract 1961  Cuyahoga County  Ohio,41.438395,-81.6669104,1.7473031934913754
650,2059,39035104300,Census Tract 1043  Cuyahoga County  Ohio,41.480039,-81.6857066,1.747662779688371
651,1802,39153509000,Census Tract 5090  Summit County  Ohio,41.0797942,-81.4938454,1.752362692544355
652,1468,39153503400,Census Tract 5034  Summit County  Ohio,41.063034,-81.486175,1.7548399296810047
653,3121,39081012000,Census Tract 120  Jefferson County  Ohio,40.2612678,-80.8011413,1.7555384759300885
654,1895,39035104800,Census Tract 1048  Cuyahoga County  Ohio,41.46292570000001,-81.6825934,1.7577702340307593
655,2865,39151700300,Census Tract 7003  Stark County  Ohio,40.8169699,-81.3449296,1.7589262805249646
656,1288,39035104400,Census Tract 1044  Cuyahoga County  Ohio,41.47394620000001,-81.6882362,1.7594623846080473
657,3875,39067975600,Census Tract 9756  Harrison County  Ohio,40.356290200000004,-80.95707009999998,1.7603540744367907
658,1664,39035192300,Census Tract 1923  Cuyahoga County  Ohio,41.4198822,-81.66528620000001,1.762219584928063
659,1432,39153532901,Census Tract 5329.01  Summit County  Ohio,41.1828813,-81.55300770000001,1.7633950013389112
660,3910,39153503800,Census Tract 5038  Summit County  Ohio,41.0291706,-81.47277940000001,1.764041730019574
661,3282,39153503500,Census Tract 5035  Summit County  Ohio,41.049353,-81.4838909,1.7642904706400182
662,1736,39153501100,Census Tract 5011  Summit County  Ohio,41.0903865,-81.5058547,1.7643691101876908
663,2160,39151701800,Census Tract 7018  Stark County  Ohio,40.8057484,-81.34359520000001,1.7680519814926574
664,1714,39153503100,Census Tract 5031  Summit County  Ohio,41.068852,-81.49670520000001,1.7686602072166564
665,6044,39153507500,Census Tract 5075  Summit County  Ohio,41.1211875,-81.52422709999999,1.7686988911731947
666,6346,39151712201,Census Tract 7122.01  Stark County  Ohio,40.8595013,-81.37778259999999,1.7691167244355448
667,5562,39153532999,Census Tract 5329.99  Summit County  Ohio,40.954833799999996,-81.4360777,1.7726485342768923
668,4002,39151712000,Census Tract 7120  Stark County  Ohio,40.8799659,-81.3930786,1.7739353294787512
669,4913,39151700400,Census Tract 7004  Stark County  Ohio,40.8232785,-81.35913149999999,1.775143727390233
670,1777,39153503200,Census Tract 5032  Summit County  Ohio,41.0601438,-81.49556379999999,1.7752290389648144
671,4330,39153531405,Census Tract 5314.05  Summit County  Ohio,40.9819381,-81.45287420000001,1.7752911700272596
672,964,39035104100,Census Tract 1041  Cuyahoga County  Ohio,41.4790024,-81.6978557,1.776224748766105
673,4192,39153508900,Census Tract 5089  Summit County  Ohio,41.077292299999996,-81.5058328,1.7774218369422319
674,6510,39151712111,Census Tract 7121.11  Stark County  Ohio,40.8979686,-81.4061057,1.7778344713160883
675,2935,39153531103,Census Tract 5311.03  Summit County  Ohio,41.004653499999996,-81.4676218,1.7791592628736508
676,1940,39081012200,Census Tract 122  Jefferson County  Ohio,40.208931,-80.73228859999999,1.779267123670755
677,2055,39035135103,Census Tract 1351.03  Cuyahoga County  Ohio,41.3333928,-81.63476309999999,1.782104000368384
678,2520,39035103300,Census Tract 1033  Cuyahoga County  Ohio,41.4952357,-81.7080838,1.7833934182768334
679,1683,39035107000,Census Tract 1070  Cuyahoga County  Ohio,41.427317200000005,-81.67866679999999,1.78457008152061
680,3684,39151714902,Census Tract 7149.02  Stark County  Ohio,40.6936014,-81.28018809999999,1.7847173175283966
681,2705,39151700500,Census Tract 7005  Stark County  Ohio,40.812841600000006,-81.360497,1.7877677439609871
682,1311,39153504100,Census Tract 5041  Summit County  Ohio,41.065477,-81.50560809999999,1.7888116654923896
683,3344,39151702100,Census Tract 7021  Stark County  Ohio,40.7941966,-81.35150909999999,1.7920853653575906
684,2200,39035103900,Census Tract 1039  Cuyahoga County  Ohio,41.4772223,-81.70402929999999,1.7921050610068627
685,2541,39035105602,Census Tract 1056.02  Cuyahoga County  Ohio,41.454579100000004,-81.6948823,1.7938841406056956
686,947,39153507400,Census Tract 5074  Summit County  Ohio,41.0960619,-81.524659,1.7946584702489985
687,1029,39035104600,Census Tract 1046  Cuyahoga County  Ohio,41.4661739,-81.7004959,1.7950740125940268
688,2428,39035182103,Census Tract 1821.03  Cuyahoga County  Ohio,41.4082959,-81.6753868,1.7962569026726392
689,5347,39153503300,Census Tract 5033  Summit County  Ohio,41.0404961,-81.49715859999999,1.7978666546947468
690,3235,39153504600,Census Tract 5046  Summit County  Ohio,41.053602500000004,-81.50501159999999,1.7995571772793364
691,1506,39153501700,Census Tract 5017  Summit County  Ohio,41.0683703,-81.5140053,1.8018871645444814
692,7287,39151700700,Census Tract 7007  Stark County  Ohio,40.8295099,-81.37978879999999,1.8023975689998195
693,5618,39151711700,Census Tract 7117  Stark County  Ohio,40.842039,-81.3876149,1.8027773994712153
694,4396,39035105700,Census Tract 1057  Cuyahoga County  Ohio,41.4411192,-81.69307049999999,1.8032312169202271
695,2214,39153508301,Census Tract 5083.01  Summit County  Ohio,41.0825851,-81.5223112,1.8036062743630468
696,4745,39153507203,Census Tract 5072.03  Summit County  Ohio,41.120489500000005,-81.5419601,1.8039453006348007
697,4303,39153508000,Census Tract 5080  Summit County  Ohio,41.149101200000004,-81.5566426,1.8044147981875645
698,2287,39081012300,Census Tract 123  Jefferson County  Ohio,40.1708056,-80.69546329999999,1.8059833129072829
699,2973,39151700600,Census Tract 7006  Stark County  Ohio,40.8167501,-81.374732,1.8068814667559914
700,3092,39035103602,Census Tract 1036.02  Cuyahoga County  Ohio,41.4939656,-81.7178669,1.8072430960208188
701,1884,39153504200,Census Tract 5042  Summit County  Ohio,41.060659799999996,-81.51396590000002,1.8095224090000466
702,2470,39035104900,Census Tract 1049  Cuyahoga County  Ohio,41.4611372,-81.7053263,1.8111621374160793
703,1530,39035103800,Census Tract 1038  Cuyahoga County  Ohio,41.4743255,-81.7115221,1.8122174636472044
704,1821,39035102900,Census Tract 1029  Cuyahoga County  Ohio,41.4668906,-81.7088255,1.81344366974026
705,3411,39035106900,Census Tract 1069  Cuyahoga County  Ohio,41.428858500000004,-81.69253420000001,1.8142757640512637
706,2100,39035105500,Census Tract 1055  Cuyahoga County  Ohio,41.4545462,-81.7048678,1.8167021352432444
707,4733,39151711900,Census Tract 7119  Stark County  Ohio,40.878304,-81.41747420000002,1.8168897294672668
708,3261,39153507300,Census Tract 5073  Summit County  Ohio,41.0993344,-81.5386249,1.8185545603492188
709,1163,39151700100,Census Tract 7001  Stark County  Ohio,40.8020188,-81.3734737,1.8195613933593
710,1810,39153504500,Census Tract 5045  Summit County  Ohio,41.051003200000004,-81.51427890000001,1.8197769369064223
711,4180,39019720400,Census Tract 7204  Carroll County  Ohio,40.5856281,-81.2278319,1.8199108921828067
712,2356,39153506600,Census Tract 5066  Summit County  Ohio,41.0895499,-81.5358304,1.8228715559873494
713,2539,39035182104,Census Tract 1821.04  Cuyahoga County  Ohio,41.3884459,-81.6784339,1.8229198791304149
714,2758,39081012100,Census Tract 121  Jefferson County  Ohio,40.206236,-80.82806550000001,1.824335940900256
715,4912,39151711800,Census Tract 7118  Stark County  Ohio,40.856706200000005,-81.4093122,1.8245398598544396
716,5039,39153504700,Census Tract 5047  Summit County  Ohio,41.0432782,-81.51357929999999,1.8261657525368675
717,2266,39153506800,Census Tract 5068  Summit County  Ohio,41.060728499999996,-81.5227733,1.8263534115332898
718,1726,39035103500,Census Tract 1035  Cuyahoga County  Ohio,41.4797256,-81.7201684,1.8268228137657734
719,1045,39035103100,Census Tract 1031  Cuyahoga County  Ohio,41.4882275,-81.72515899999999,1.8299360132489797
720,2912,39035106800,Census Tract 1068  Cuyahoga County  Ohio,41.436105,-81.7026817,1.8301380024264928
721,3803,39151700800,Census Tract 7008  Stark County  Ohio,40.8152212,-81.38824090000001,1.83063305977003
722,3464,39035105400,Census Tract 1054  Cuyahoga County  Ohio,41.4517527,-81.71025709999999,1.8318758969391948
723,2189,39151701700,Census Tract 7017  Stark County  Ohio,40.8050167,-81.3830135,1.8321949822562544
724,2060,39035102800,Census Tract 1028  Cuyahoga County  Ohio,41.4660463,-81.7166492,1.8323414915622542
725,2555,39153507201,Census Tract 5072.01  Summit County  Ohio,41.1232088,-81.5592463,1.835509278568087
726,3609,39035182105,Census Tract 1821.05  Cuyahoga County  Ohio,41.3764309,-81.6786966,1.835523116576348
727,1277,39153504400,Census Tract 5044  Summit County  Ohio,41.0499564,-81.52334590000001,1.8382295915240303
728,3118,39035182106,Census Tract 1821.06  Cuyahoga County  Ohio,41.3598818,-81.6725682,1.8383854598448466
729,2611,39035103400,Census Tract 1034  Cuyahoga County  Ohio,41.480199799999994,-81.72602049999999,1.8399738059702344
730,2904,39035105300,Census Tract 1053  Cuyahoga County  Ohio,41.4584562,-81.71671690000001,1.8400883464508315
731,4617,39153504800,Census Tract 5048  Summit County  Ohio,41.0343632,-81.516324,1.8403285401639948
732,6010,39035136103,Census Tract 1361.03  Cuyahoga County  Ohio,41.3338598,-81.66179659999999,1.8405329322963366
733,2301,39153501900,Census Tract 5019  Summit County  Ohio,41.0656521,-81.5326908,1.840645286135035
734,2835,39035106300,Census Tract 1063  Cuyahoga County  Ohio,41.443306,-81.7104228,1.84070416226625
735,3571,39035177304,Census Tract 1773.04  Cuyahoga County  Ohio,41.4073383,-81.69491640000001,1.8412024112601875
736,3041,39153506400,Census Tract 5064  Summit County  Ohio,41.095228399999996,-81.54898680000001,1.843070184432662
737,3468,39151702300,Census Tract 7023  Stark County  Ohio,40.781029,-81.3751563,1.8432950058140947
738,4621,39035177303,Census Tract 1773.03  Cuyahoga County  Ohio,41.415394799999994,-81.69960429999999,1.843818331426875
739,7401,39153531401,Census Tract 5314.01  Summit County  Ohio,40.938528999999996,-81.46705949999999,1.8442622047422383
740,3045,39035105900,Census Tract 1059  Cuyahoga County  Ohio,41.425158200000006,-81.704201,1.844562405224991
741,2412,39035177302,Census Tract 1773.02  Cuyahoga County  Ohio,41.3984091,-81.6926261,1.8449335223320058
742,3572,39153507202,Census Tract 5072.02  Summit County  Ohio,41.1098284,-81.55788940000001,1.8461769590675787
743,4433,39153531802,Census Tract 5318.02  Summit County  Ohio,41.009463700000005,-81.5074864,1.8483846492161655
744,2835,39153506500,Census Tract 5065  Summit County  Ohio,41.0879242,-81.5483198,1.849054141574441
745,5900,39035135105,Census Tract 1351.05  Cuyahoga County  Ohio,41.2989311,-81.6502597,1.8501482396597086
746,2539,39151701500,Census Tract 7015  Stark County  Ohio,40.79441920000001,-81.3882373,1.8514290890036835
747,3024,39019720700,Census Tract 7207  Carroll County  Ohio,40.4803498,-81.1711866,1.852621663064359
748,1623,39153505300,Census Tract 5053  Summit County  Ohio,41.058939,-81.5354627,1.8527642051108821
749,7022,39151713201,Census Tract 7132.01  Stark County  Ohio,40.7484794,-81.361201,1.8532589952249903
750,3281,39151711502,Census Tract 7115.02  Stark County  Ohio,40.8316287,-81.41230340000001,1.8547134182387803
751,3950,39035102700,Census Tract 1027  Cuyahoga County  Ohio,41.467836,-81.7273416,1.8554229426753697
752,3387,39151701000,Census Tract 7010  Stark County  Ohio,40.805268,-81.3976669,1.85630859966082
753,2425,39035101200,Census Tract 1012  Cuyahoga County  Ohio,41.491344299999994,-81.73780479999999,1.8564740163854292
754,1135,39035106400,Census Tract 1064  Cuyahoga County  Ohio,41.4346412,-81.71385749999999,1.857290576772225
755,1017,39153501800,Census Tract 5018  Summit County  Ohio,41.0688191,-81.5429231,1.8575098746404044
756,1866,39035101901,Census Tract 1019.01  Cuyahoga County  Ohio,41.4771091,-81.73279129999999,1.8589141349200644
757,2695,39153508600,Census Tract 5086  Summit County  Ohio,41.0806405,-81.5509026,1.8614551184195611
758,1622,39153506700,Census Tract 5067  Summit County  Ohio,41.072663299999995,-81.54995629999999,1.8675558746940784
759,1211,39153505600,Census Tract 5056  Summit County  Ohio,41.0521181,-81.54005550000001,1.868575907010266
760,3494,39035106600,Census Tract 1066  Cuyahoga County  Ohio,41.4254083,-81.71476820000001,1.8686278255248616
761,4879,39153507101,Census Tract 5071.01  Summit County  Ohio,41.125322100000005,-81.576883,1.8689903188889863
762,3164,39153532501,Census Tract 5325.01  Summit County  Ohio,41.257791,-81.640027,1.8690592857210118
763,1519,39153505200,Census Tract 5052  Summit County  Ohio,41.061577899999996,-81.5458687,1.8705564392672946
